,INSTNM,STABBR,UGDS_NRA,UGDS,LATITUDE,LONGITUDE,IS_STATE
5858,Alliance Computing Solutions,NY,0.0,3.0,40.761559999999996,-73.83148100000001,True
5859,InterAmerican Technical Institute,FL,0.0,65.0,25.760656,-80.350943,True
5860,Bay Area Medical Academy,CA,0.0,152.0,37.790775,-122.406318,True
5861,Mind Body Institute,TN,0.0,48.0,36.219858,-86.696522,True
5862,Parisian Spa Institute,FL,0.0,128.0,30.31314,-81.677501,True
5863,Creative Touch Cosmetology School,IL,0.0,18.0,38.335231,-90.146194,True
5864,LaBarberia Institute of Hair,OH,0.0,137.0,41.5161,-81.450649,True
5865,Setting the Standard Barbering and Natural Hair Academy,LA,0.0,15.0,32.4843,-93.797551,True
5866,Bos-Man's Barber College,LA,0.0,40.0,32.442955,-93.782849,True
5867,Lawrence & Company College of Cosmetology,CA,0.0,38.0,36.570318,-119.611752,True
5869,High Desert Medical College,CA,0.0,640.0,36.669633000000005,-121.655732,True
5870,Paul Mitchell the School-Schenectady,NY,0.0,120.0,42.813241,-73.941968,True
5871,Beyond Measure Barbering Institute,NC,0.0,41.0,36.098405,-79.276539,True
5872,McDougle Technical  Institute,FL,0.0427,117.0,26.256459999999997,-80.101821,True
5873,Barber Institute of Texas,TX,0.0,6.0,32.46297,-94.732635,True
5874,Jupiter Beauty Academy,MA,0.0,175.0,42.305343,-71.057468,True
5875,MedQuest College,KY,0.0,246.0,38.224517,-85.56065100000001,True
5876,First Coast Barber Academy,FL,0.0,50.0,30.332109999999997,-81.660201,True
5877,Debutantes School of Cosmetology and Nail Technology,IL,0.0,83.0,41.93057,-88.751471,True
5878,Paul Mitchell The School-Farmington Hills,MI,0.0,125.0,42.498205,-83.357682,True
5879,Paul Mitchell the School-Merrillville,IN,0.0,72.0,41.47368,-87.336518,True
5880,Paul Mitchell the School-Lansing,MI,0.0,44.0,42.73455,-84.508781,True
5881,Ricci's Academy of Cosmetology,CT,0.0,98.0,41.392938,-73.290525,True
5882,Yahweh Beauty Academy,TX,0.0,38.0,31.112893,-97.70026899999999,True
5883,Preparing People Barber Styling College,TX,0.0,26.0,32.773309000000005,-96.764386,True
5884,Arizona School of Integrative Studies,AZ,0.0201,149.0,32.230129999999996,-110.96911100000001,True
5885,Lee Professional Institute,FL,0.0,14.0,26.60411,-81.851331,True
5886,Park Place Premier Barber School,LA,0.0,34.0,29.997288,-90.06101899999999,True
5887,The Salon Professional Academy-San Jose,CA,0.0,138.0,37.292025,-121.989475,True
5888,Tri-Community Adult Education,CA,0.0,268.0,34.104391,-117.887096,True
5889,Montessori Education Institute of the Pacific Northwest,WA,0.0,0.0,47.766876,-122.18325300000001,True
5890,Jolie Health and Beauty Academy-Turnersville,NJ,0.0,73.0,39.753827,-75.044514,True
5891,Ross Medical Education Center-Owensboro,KY,0.0,56.0,37.72084,-87.11924300000001,True
5892,Ross Medical Education Center-Evansville,IN,0.0,91.0,37.978574,-87.490569,True
5893,Ross Medical Education Center-Johnson City,TN,0.0,98.0,36.35971,-82.38317099999999,True
5894,North-West College-Anaheim,CA,0.0,205.0,33.839313,-117.95976599999999,True
5895,North-West College-Long Beach,CA,0.0,325.0,33.801894,-118.14854,True
5896,Branford Hall Career Institute-Amityville,NY,0.0,129.0,40.704206,-73.42797900000001,True
5897,Taylor Andrews Academy of Hair Design-Provo,UT,0.011000000000000001,182.0,40.261578,-111.669298,True
5898,University of Florida-Online,FL,0.0072,2912.0,29.649413,-82.339848,True
5899,Ogle School Hair Skin Nails-Stafford,TX,0.0,375.0,29.63502,-95.588371,True
5900,University of Phoenix-Arizona,AZ,0.0137,70241.0,33.41128,-112.01276100000001,True
5901,University of Phoenix-California,CA,0.0119,5544.0,34.065748,-117.58377,True
5902,University of Phoenix-Colorado,CO,0.0,90.0,39.55155,-104.873171,True
5903,University of Phoenix-Florida,FL,0.0405,222.0,28.445605,-81.419552,True
5904,University of Phoenix-Georgia,GA,0.0077,130.0,33.928881,-84.35887,True
5905,University of Phoenix-Louisiana,LA,0.0,15.0,30.422403000000003,-91.150412,True
5906,University of Phoenix-Michigan,MI,0.0,47.0,42.482261,-83.242621,True
5907,University of Phoenix-Nevada,NV,0.0109,275.0,36.12164,-115.322506,True
5908,University of Phoenix-North Carolina,NC,0.0161,62.0,35.152358,-80.94934599999999,True
5909,University of Phoenix-Tennessee,TN,0.0164,61.0,35.129851,-89.796683,True
5910,University of Phoenix-Texas,TX,0.0175,744.0,29.7837,-95.585258,True
5911,University of Phoenix-Virginia,VA,0.0,75.0,36.841322,-76.136237,True
5912,University of Phoenix-Pennsylvania,PA,0.0656,61.0,39.95219,-75.169354,True
5913,Tint School of Makeup & Cosmetology-Seattle,WA,0.0189,53.0,47.61149,-122.338591,True
5915,University of West Los Angeles,CA,0.0,5.0,33.947340999999994,-118.36957,True
5916,Rabbinical College Ohr Yisroel,NY,0.0,122.0,40.629707,-73.896524,True
5917,Aveda Institute-Phoenix,AZ,0.0,141.0,33.338893,-111.968721,True
5918,University of North Texas at Dallas,TX,0.0115,2945.0,32.659588,-96.803446,True
5919,Dermal Science International Aesthetics and Nail Academy,VA,0.0,102.0,38.949678999999996,-77.336748,True
5920,BridgeValley Community & Technical College,WV,0.0,1667.0,38.353846000000004,-81.6983,True
5921,Northwest College-Medford,OR,0.0,123.0,42.369051,-122.852524,True
5922,Houston Training Schools-Gessner,TX,0.0,114.0,29.724009999999996,-95.540324,True
5923,Empire Beauty School-Buffalo,NY,0.0,57.0,42.908206,-78.75511800000001,True
5924,Paul Mitchell the School-Toledo,OH,0.0,165.0,41.706635999999996,-83.668124,True
5925,Georgia Military College,GA,0.0063,5704.0,33.079440000000005,-83.224211,True
5926,New Horizons Medical Institute-Winder,GA,0.0,39.0,33.993796,-83.716756,True
5927,SAE Institute of Technology-Chicago,IL,0.0,359.0,41.897213,-87.637674,True
5928,Beau Monde Academy of Cosmetology,OR,0.0,116.0,45.531839,-122.65456,True
5929,Fountain of Youth Academy of Cosmetology,PA,0.0,26.0,40.695116,-80.033069,True
5930,California College San Diego,CA,0.0,761.0,32.835221000000004,-117.16696599999999,True
5931,West Coast University-Miami,FL,0.0,854.0,25.81071,-80.347651,True
5933,All Beauty College,AZ,0.0,37.0,35.239812,-114.02748100000001,True
5934,Aparicio-Levy Technical College,FL,0.0,51.0,27.990625,-82.332285,True
5935,The Vocational Nursing Institute Inc,TX,0.0,11.0,29.903883,-95.587085,True
5936,Hollywood Institute of Beauty Careers-West Palm Beach,FL,0.0,227.0,26.649613000000002,-80.057435,True
5937,Hollywood Institute of Beauty Careers-Casselberry,FL,0.0,317.0,28.633003000000002,-81.321511,True
5938,Empire Beauty School-Cheltenham,PA,0.0,119.0,40.082265,-75.16864,True
5940,Coachella Valley Beauty College-Hemet,CA,0.0137,73.0,33.745675,-117.010783,True
5941,Coastal Pines Technical College,GA,0.0037,1639.0,31.212781,-82.3821,True
5942,Studio Beauty School,WA,0.0,68.0,47.657655,-117.27023899999999,True
5943,Latin Beauty Academy,FL,0.0821,134.0,26.64951,-80.143681,True
5944,Associated Barber College of San Diego,CA,0.0,19.0,32.719318,-117.159908,True
5945,ABCO Technology,CA,0.0,65.0,33.932121,-118.36977399999999,True
5946,International Sports Sciences Association,CA,0.0258,310.0,34.387679999999996,-119.48641699999999,True
5947,International Hair and Barber Academy,FL,0.0,36.0,26.351146999999997,-80.15499799999999,True
5949,California Intercontinental University,CA,0.0,141.0,33.696413,-117.85096100000001,True
5950,Infinity College,LA,0.0,125.0,30.212802000000003,-92.007925,True
5951,Universal Healthcare Careers College,CA,0.0101,99.0,34.0499,-118.274771,True
5952,MKG Beauty & Business,RI,0.0,117.0,41.78608,-71.472161,True
5953,New Beginnings Beauty Academy,AR,0.0,32.0,34.203734999999995,-92.019193,True
5954,Dolce LLC The Academy,CT,0.0,47.0,41.540983000000004,-72.991263,True
5955,River Valley School of Massage,AR,0.0,13.0,35.28311,-93.110811,True
5956,The Beauty School,AR,0.0,15.0,36.347041,-92.36894000000001,True
5957,Atlantis University,FL,0.1957,184.0,25.788978,-80.18942,True
5958,Westchester School for Dental Assistant,NY,0.0,76.0,41.057111,-73.82355600000001,True
5959,K & G 5 Star Barber College,TX,0.0,20.0,29.443105,-95.08835400000001,True
5960,Studio Incamminati,PA,0.0,40.0,39.958981,-75.158463,True
5961,Salon Boutique Academy,TX,0.0,135.0,32.954908,-96.841676,True
5962,GA Beauty & Barber School,TX,0.0119,84.0,26.237585,-98.257166,True
5963,The Recording Conservatory of Austin,TX,0.0,41.0,30.360235999999997,-97.831161,True
5964,VH Barber & Styling Academy,LA,0.0,27.0,32.515941,-93.73401199999999,True
5965,Bet Medrash Gadol Ateret Torah,NY,0.0,106.0,40.607809,-73.969945,True
5966,Yeshiva Gedola Ohr Yisrael,NY,0.0263,38.0,40.61359,-73.944041,True
5967,Yeshiva Sholom Shachna,NY,0.0,92.0,40.6275,-73.973431,True
5969,GDS Institute,CA,0.0,10.0,33.966151,-118.224776,True
5970,Professional Academy of Cosmetology,PA,0.0,5.0,40.114113,-75.332974,True
5971,Theatre of Arts,CA,0.0556,36.0,34.0984,-118.338144,True
5972,Westchester College of Nursing & Allied Health,CA,0.0,5.0,33.95487,-118.396511,True
5973,Treasure Coast Technical College,FL,0.0,72.0,27.678048999999998,-80.413849,True
5974,American College of Barbering,KY,0.0,69.0,38.084678000000004,-85.670147,True
5975,Beth Medrash Meor Yitzchok,NY,0.0216,139.0,41.100906,-74.060843,True
5976,Mingo Extended Learning Center,WV,0.0,34.0,37.677015999999995,-82.17697199999999,True
5977,San Ignacio University,FL,0.6907,236.0,25.812652,-80.36555200000001,True
5978,ZMS,CA,0.0,115.0,34.047305,-118.209424,True
5979,Valor Christian College,OH,0.0429,303.0,39.891571,-82.829696,True
5980,Bethany Global University,MN,0.0317,315.0,44.795501,-93.37175400000001,True
5981,Bella Academy of Cosmetology,WI,0.0,23.0,44.018434,-88.542233,True
5982,Princess Beauty School,MI,0.0,20.0,42.325986,-83.293187,True
5983,HVAC Technical Institute,IL,0.0,118.0,41.809897,-87.733452,True
5984,Unilatina International College,FL,1.0,84.0,25.97989,-80.283123,True
5985,San Francisco Film School,CA,0.0667,45.0,37.791643,-122.401124,True
5986,Center for Ultrasound Research & Education,NY,0.0,96.0,41.028851,-73.746486,True
5987,Culinary Tech Center,NY,0.0,178.0,40.754059999999996,-73.999001,True
5988,Randolph Technical Center,WV,0.0,16.0,38.890857000000004,-79.852118,True
5989,AMG School of Licensed Practical Nursing,NY,0.0,230.0,40.692794,-73.982035,True
5990,Saint Michael College of Allied Health,VA,0.0283,106.0,38.73234,-77.10051,True
5992,Sandra Academy of Salon Services Inc,TN,0.0,87.0,36.444823,-83.586525,True
5994,California Jazz Conservatory,CA,0.0556,54.0,37.871235,-122.268878,True
5995,California Barber and Beauty College,CA,0.0,66.0,32.757282000000004,-117.0814,True
5996,Laredo CHI Academy Beauty School,TX,0.0,66.0,27.575732000000002,-99.467036,True
5997,Florida International Training Institute,FL,0.0,91.0,25.797851,-80.31468100000001,True
5998,The Training Domain,FL,0.0,5.0,26.55882,-81.878721,True
5999,Gould's Academy,TN,0.0,157.0,35.098298,-89.860578,True
6000,Aviation Institute of Maintenance,CA,0.0,238.0,37.468594,-121.92135,True
6001,Paul Mitchell the School-Tulsa,OK,0.0,193.0,36.132259000000005,-95.82023000000001,True
6003,Wave Leadership College,VA,0.0164,61.0,36.864709999999995,-76.043121,True
6004,Academy of Professional Cosmetology,AR,0.0,77.0,36.35541,-94.157411,True
6005,Empire Beauty School-Northlake,GA,0.0,92.0,33.847741,-84.256996,True
6006,Ross Medical Education Center-Huntsville,AL,0.0,154.0,34.736871,-86.661349,True
6007,Ross Medical Education Center-Knoxville,TN,0.0,98.0,35.912853999999996,-84.096882,True
6008,Jolie Health & Beauty Academy-Cherry Hill,NJ,0.0,145.0,39.880165999999996,-75.00524899999999,True
6009,Ross Medical Education Center-Muncie,IN,0.0,77.0,40.23238,-85.390811,True
6010,Cortiva Institute-Arlington,TX,0.0,162.0,32.6769,-97.119031,True
6011,Tulsa Welding School-Houston,TX,0.0,1418.0,29.950896999999998,-95.41319200000001,True
6012,Pima Medical Institute-El Paso,TX,0.0,483.0,31.73814,-106.32678200000001,True
6013,Pima Medical Institute-Phoenix,AZ,0.0,547.0,33.608723,-112.118075,True
6014,Kennesaw State University,GA,0.0174,31511.0,34.038807,-84.583052,True
6015,Wisconsin Academy a Paul Mitchell Partner Group-PMTS Lincoln,NE,0.0,51.0,40.756017,-96.641266,True
6016,All Beauty College,AZ,0.0,16.0,34.49606,-114.33823500000001,True
6017,Eastern Suffolk BOCES,NY,0.0,21.0,40.927928,-72.67189499999999,True
6018,Eastern Suffolk BOCES,NY,0.0,29.0,40.745531,-73.109752,True
6019,Milligan University,TN,0.0487,780.0,36.300146999999996,-82.29406999999999,True
6020,Chamberlain University-Nevada,NV,0.0,310.0,36.185176,-115.313525,True
6021,Chamberlain University-Michigan,MI,0.0,299.0,42.556474,-83.15051600000001,True
6022,Chamberlain University-New Jersey,NJ,0.0015,677.0,40.465934000000004,-74.438877,True
6023,Hussian College-Los Angeles,CA,0.0,167.0,34.054877000000005,-118.26069,True
6024,Paul Mitchell the School-Madison,WI,0.0,53.0,43.064984,-89.503169,True
6025,The University of Tennessee Health Science Center,TN,0.0,359.0,35.140231,-90.033138,True
6026,Unitech Training Academy-New Orleans,LA,0.0,48.0,29.948534999999996,-90.183521,True
6027,Wade Gordon Hairdressing Academy-Lubbock,TX,0.0,58.0,33.524817999999996,-101.869638,True
6028,Protege Academy,MI,0.0,29.0,43.61137,-84.75109499999999,True
6029,Emory University-Oxford College,GA,0.1744,992.0,33.6191,-83.87114100000001,True
6031,Southern Regional Technical College,GA,0.0028,2857.0,30.863799,-83.9514,True
6032,Texas College of Cosmetology-Lubbock,TX,0.0,71.0,33.561434999999996,-101.924031,True
6033,University of Arizona-Sierra Vista,AZ,0.0025,394.0,31.567832,-110.245117,True
6034,Fortis College-Cuyahoga Falls,OH,0.0,500.0,41.143856,-81.470433,True
6035,Sunstate Academy-Jones Technical Institute,FL,0.0,307.0,30.20813,-81.561491,True
6036,Texas State Technical College,TX,0.0,9061.0,31.639295,-97.08471,True
6037,Aveda Institute Portland-Vancouver Campus,WA,0.0,121.0,45.643767,-122.603849,True
6038,Arizona College-Las Vegas,NV,0.0,500.0,36.1456,-115.17133100000001,True
6039,Florida Career College,FL,0.0,707.0,26.010968,-80.246116,True
6040,Florida Career College-West Palm Beach,FL,0.0,764.0,26.705216999999998,-80.136749,True
6041,Florida Career College-Hialeah,FL,0.0,633.0,25.855552,-80.319292,True
6042,Florida Career College-Lauderdale Lakes,FL,0.0,787.0,26.16574,-80.205267,True
6043,Florida Career College-Tampa,FL,0.0,538.0,27.980705,-82.33700400000001,True
6044,Florida Career College-Jacksonville,FL,0.0,398.0,30.195759999999996,-81.751361,True
6045,Florida Career College-Boynton Beach,FL,0.0,458.0,26.542890000000003,-80.092161,True
6046,Florida Career College-Margate,FL,0.0,460.0,26.270878000000003,-80.203455,True
6047,Florida Career College-Orlando,FL,0.0,889.0,28.56052,-81.309471,True
6048,United Education Institute - UEI College - Phoenix,AZ,0.0,315.0,33.57026,-112.11612099999999,True
6049,Florida Career College-Houston Campus,TX,0.0,394.0,30.022309000000003,-95.431325,True
6050,Aveda Institute-Madison,WI,0.0,102.0,43.072676,-89.39871099999999,True
6051,Husson University,ME,0.0283,2682.0,44.829002,-68.791476,True
6052,Tricoci University of Beauty Culture-Elgin,IL,0.0,100.0,42.026819,-88.341498,True
6053,Concorde Career College-Southaven,MS,0.0,345.0,34.976181,-89.988876,True
6054,Universal Technical Institute-Southern California,CA,0.0031,983.0,33.826017,-118.145393,True
6055,Northwest University-College of Adult and Professional Studies,WA,0.0015,663.0,47.657502,-122.195774,True
6056,Celebrity Barber School,LA,0.0,17.0,32.521718,-92.083641,True
6058,Academy of Interactive Entertainment,LA,0.0,64.0,30.220036999999998,-92.043315,True
6059,The Temple Annapolis-A Paul Mitchell Partner School,MD,0.0053,190.0,38.980115000000005,-76.543104,True
6060,Yeshiva Zichron Aryeh,NY,0.0476,21.0,40.606105,-73.764423,True
6061,Butte County Regional Occupational Program,CA,0.0,73.0,39.715283,-121.804024,True
6062,Arclabs,SC,0.0022,452.0,34.770720000000004,-82.461311,True
6063,Top of the Line Barber College,SC,0.0,23.0,32.78868,-80.022755,True
6064,Midfield Institute of Cosmetology,AL,0.0,23.0,33.463987,-86.90893299999999,True
6065,American Institute of Alternative Medicine,NJ,0.0,35.0,40.438155,-74.392845,True
6066,Felbry College School of Nursing,OH,0.0,253.0,40.09578,-82.951066,True
6067,Beyond The Basics School of Cosmetology,MO,0.0,19.0,37.335219,-92.88573000000001,True
6068,Regional Center for Border Health,AZ,0.0,74.0,32.596919,-114.71155800000001,True
6069,B-Unique Beauty and Barber Academy,SC,0.0,23.0,34.844106,-82.365104,True
6070,Kentucky Horseshoeing School,KY,0.0667,15.0,37.875066,-84.340899,True
6071,Tri-State Barber College,KY,0.0,19.0,38.47515,-82.633351,True
6072,Image Maker Beauty Institute,TN,0.0,24.0,36.304927,-86.60170600000001,True
6073,Dalton Institute of Esthetics and Cosmetology,GA,0.0,25.0,34.762636,-84.970455,True
6074,CAAN Academy of Nursing,IL,0.0,59.0,41.505272,-87.731726,True
6075,Martinsburg College,WV,0.0,1203.0,39.48705,-77.959701,True
6076,Alhambra Medical University,CA,0.1455,55.0,34.080181,-118.148684,True
6077,Central Yeshiva Beth Joseph,NY,0.05,20.0,40.615411,-73.959386,True
6078,Garden State Science and Technology Institute,NJ,0.0,61.0,40.734746,-74.059669,True
6079,Barber Tech Academy,SC,0.0,47.0,33.492394,-80.856946,True
6080,Abraham Lincoln University,CA,0.0,47.0,34.146294,-118.256726,True
6081,Construction Training Center,SC,0.0,22.0,33.968494,-80.948762,True
6082,Med Academy,FL,0.0,53.0,25.89821,-80.35256,True
6083,Huntington University of Health Sciences,TN,0.0215,93.0,36.027879999999996,-83.993531,True
6084,Sonoran Desert Institute,AZ,0.0,1713.0,33.420286,-111.964106,True
6085,Northwest Suburban College,IL,0.0455,44.0,42.052481,-88.004207,True
6086,Yeshivas Maharit D'Satmar,NY,0.0,96.0,41.33127,-74.159642,True
6087,Natural Images Beauty College,TX,0.0,56.0,29.026275,-95.400805,True
6088,Textures Institute of Cosmetology,IN,0.0,22.0,39.906649,-86.218117,True
6089,Learning Bridge Career Institute,LA,0.0,102.0,29.598445,-90.74457,True
6090,PiBerry Institute,FL,0.0,54.0,25.486629999999998,-80.463557,True
6091,DMost Beauty & Body Institute,GA,0.0,10.0,33.791143,-84.622991,True
6092,Academy of Cosmetology and Esthetics,MO,0.0,28.0,37.8375,-94.375701,True
6093,Ea La Mar's Cosmetology & Barber College,MO,0.0,48.0,39.098440000000004,-94.556313,True
6094,Regina Webb Academy,KY,0.0,19.0,36.952887,-86.42783399999999,True
6095,DeHart Technical School,CA,0.0,65.0,37.713390000000004,-120.997781,True
6096,Medical Career & Technical College,KY,0.0,80.0,37.734796,-84.309012,True
6097,Center for Neurosomatic Studies,FL,0.0455,22.0,27.897701,-82.71465400000001,True
6098,Lebanon College of Cosmetology,MO,0.0,12.0,37.70169,-92.667311,True
6099,Focus Personal Training Institute,NY,0.0769,65.0,40.745926000000004,-73.991731,True
